SMILES,molar_mass,log_p_sat,c,volatility
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C(O))C(=O)C(=O)(O),263.1153,-7.407755765592578,4.294746438620605e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C(ON(=O)(=O)))=CC(=O)(O),292.1135,-5.642889269142448,0.00027746585743875873,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C(ON(=O)(=O)))C(=O)C(=O)(O),308.1129,-5.997612642730877,0.00012931366777052902,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C(OO))=CC(=O)(O),263.1153,-6.363869011644538,4.7514294171594046e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C(OO))C(=O),235.1052,-4.803892082792824,0.0015414070573826109,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C)=CC(=O)(O),231.1165,-4.298556324705653,0.004850894375554715,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(C)C(=O)C(=O)(O),247.1159,-4.732155104241784,0.001911141206844945,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(=O)(OO))C(O)C(=O)(O),311.1135,-7.062627782042686,1.1241862410240356e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(=O))C(OO)C(=O),279.1147,-6.428676194749766,4.3416389638676425e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(O))C(=O),235.1052,-4.245521135596792,0.005575557388115114,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(O))C(=O)C(=O)(O),279.1147,-6.4053727553344935,4.5809668134156e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(ON(=O)(=O)))C(=O)C(=O),308.1129,-3.5549325987730964,0.03583640812157716,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C(OO))C(=O)C(=O)(O),295.1141,-7.191263778937637,7.930003369721388e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(=O),219.1058,-2.8294449414787914,0.1354428624472643,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(O)C(=O),249.1318,-6.565651732084938,2.8269922948212045e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(O)C(=O)(O),265.1312,-6.556776975732364,3.070655199724831e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(ON(=O)(=O))C(=O),294.1293,-5.071756023723015,0.0010407093506617376,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(OO)C(=O)(O),281.1306,-7.099112784465361,9.339906444867318e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(C)C(OO)C(=O)(OO),297.13,-5.026432138917577,0.001166975007442922,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)(N(=O)(=O))C(O)C(=O)(O),296.1022,-6.230238989918155,7.273607054561013e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(=O)C(=O),233.0893,-2.607654844638796,0.24011245270673628,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(=O)C(=O)C(OO),279.1147,-6.288745669300341,5.9921714575868066e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)(C(=O)(O))C(=O)(O),295.1141,-10.301669026123736,6.1499010005724805e-09,LVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)(C(=O)(O))C(ON(=O)(=O)),326.1281,-7.506570669158388,4.239989119936788e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)(C(OO))C(=O),281.1306,-6.526345919297234,3.492282689214472e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)(C)C(=O)(O),265.1312,-6.314287209656761,5.3668668265710064e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)(N(=O)(=O))C(=O)(O),296.1022,-6.693710173815479,2.501950144249542e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(O)C(=O)C(OO),281.1306,-8.995385107957647,1.1859604400513215e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(ON(=O)(=O))(C(O))C(=O),310.1287,-6.168537708933857,8.781150908122648e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(ON(=O)(=O))(C)C(=O),294.1293,-5.2940832223952485,0.0006237380784308482,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(ON(=O)(=O))(C)C(=O)(OO),326.1281,-7.037008690153214,1.250048090892285e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(OO)(C(O))C(=O),281.1306,-8.357281986121937,5.154343103645852e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(OO)(C)C(=O)(O),281.1306,-6.784124778901164,1.9289924667826314e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(O)C(OO)C(=O)(OON(=O)(=O)),328.101,-4.918839932921057,0.001650877361761332,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))(C)C(O)C(=O)(O),310.1287,-5.900054723583732,0.000162942519053522,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))(C)C(O)C(=O)(OO),326.1281,-5.480129537974238,0.00045061523760502465,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(O)(C)C(=O)(O),310.1287,-6.129512344833165,9.606756986182891e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(O)C(=O)(O),296.1022,-5.289447835154163,0.0006346597992629686,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C(O))C(=O)(O),342.1275,-8.083970834356792,1.1769671474073077e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O),310.1287,-4.477513250753776,0.004310978917221562,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(O),326.1281,-6.576160356661937,3.6122271678510774e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(OO),342.1275,-4.425247346689378,0.005363988378551855,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C(O))C(O)C(=O)(O),297.13,-9.563469851965708,3.388627586075027e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(=O),235.1052,-3.0624439479122123,0.084989539864772,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(=O)C(=O),263.1153,-4.042127609444742,0.009967028139107853,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(O)C(=O),265.1312,-6.373920122120337,4.678298260314166e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)=CC(=O),233.0893,-5.682327338255001,0.00020218186131137016,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(=O)C(ON(=O)(=O)),296.1022,-4.148543645296709,0.008779002645197839,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(C(=O)(O))C(=O),279.1147,-7.695063773636035,2.351073071644148e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O),265.1312,-4.543574061141967,0.003165439135148735,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O)(OO),297.13,-3.887399545847349,0.016072896500709612,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O)(OON(=O)(=O)),342.1275,-4.224851825376457,0.00850909455307606,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(ON(=O)(=O))C(=O)(OO),328.101,-4.709084724483371,0.0026759008690231947,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(OO),239.0939,-4.923532223616382,0.0011901000228101365,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(O),247.1159,-6.6959601960799535,2.0772448204659707e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(OON(=O)(=O)),308.1129,-5.134670217762413,0.0009431632165724052,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(OO))C(=O),247.1159,-5.199488286417528,0.0006515677711244651,IVOC
C(=O)(N(=O)(=O))C(=O)OC(=O)CC(=O)C(=O),217.0899,-3.1969498012669093,0.05757540589681729,IVOC
C(=O)(N(=O)(=O))C(=O)OC(N(=O)(=O))(OO),210.056,-2.064240896254688,0.7562082062212019,IVOC
C(=O)(N(=O)(=O))C(=O)OC(O)(C)C(=O)(OO),223.0945,-2.696587929403258,0.1872613393551493,IVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C(C(O))=CC(=O)(OO),265.1312,-5.85102396622214,0.00015594952714600746,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C(C(OO))=CC(=O)(O),265.1312,-7.585223129530825,2.8759736254348727e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C(C)=CC(=O)(OO),249.1318,-7.30533021268089,5.1480901596278635e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C(OO)C(C(=O)(OO))=C,281.1306,-8.234283754429221,6.841818611278023e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(ON(=O)(=O)),294.1293,-7.840679985842204,1.7717624555506205e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(OO),265.1312,-8.859731441168208,1.5285392227559832e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(O))C(=O)(OON(=O)(=O)),310.1287,-7.008629155545018,1.2689952432070625e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(ON(=O)(=O)))C(=O)(OO),310.1287,-7.903325973755523,1.6171979269389886e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OO),281.1306,-8.79704438128226,1.872453016590409e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OON(=O)(=O)),326.1281,-6.652986203700494,3.0265594398903398e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C)C(=O)(OO),249.1318,-7.494623167501057,3.3293019824094873e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(O))C(O)C(O)C(=O)(O),313.1294,-11.553092496980785,3.657451197206984e-10,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(OO))C=CC(=O)(O),295.1141,-9.528570250719046,3.647261481254158e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(O)C(OO)C(=O)(O),315.1453,-13.940461004750626,1.508679609967431e-12,ELVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(ON(=O)(=O))C(=O),298.118,-6.5838365350277295,3.24413452595585e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C=CC(=O)(OO),281.1306,-7.001681019510721,1.168891743532193e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))C(=O),268.0921,-3.782256701511828,0.018474577114407347,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))CC(=O)(O),298.118,-6.209889790519416,7.674420640407059e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(OO))C(ON(=O)(=O))C(=O),314.1174,-6.499480499691126,4.1510568900549174e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(=O)C(O)C(=O)(O),281.1306,-6.464278495114291,4.028810269023e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O),237.1211,-5.226739732606563,0.0005871886595554991,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(O),281.1306,-7.143513173318813,8.432224043619436e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(OO),297.13,-8.483000710340896,4.0784297270259505e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(O)C(=O)(O),283.1465,-8.309610705458553,5.793589004135173e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(ON(=O)(=O))C(=O),312.1446,-6.759419313928313,2.2671680010015016e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(OO)C(=O)(O),299.1459,-8.993875036352378,1.2663542422807926e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(=O)C(=O)(OO),342.1275,-6.813605414011449,2.1934602117391737e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(OO)C(=O)(OO),360.1428,-7.011514810781221,1.4638855267752056e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(=O),253.1205,-5.3495010845657465,0.000472469117106911,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(O),344.1434,-7.8003681864790195,2.274670260489175e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(OO),360.1428,-6.432149038737869,5.55741576911379e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)CC(=O)(O),237.1211,-5.387434847603471,0.0004055856159682038,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)=C,177.0691,-1.6226937489318012,1.7619607186482493,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(O),209.0679,-4.459015525087364,0.003032627179048224,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(OO),225.0673,-4.685227557708912,0.0019392421151870143,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(=O)C(ON(=O)(=O)),296.1022,-4.649879258291465,0.0027676397971078087,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C(=O)(O))C(ON(=O)(=O)),342.1275,-7.570202068198708,3.841785444124064e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(O),281.1306,-7.771399131836373,1.986351847644189e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(OO),297.13,-6.11857011104692,9.438947769718344e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O),251.1046,-3.819912409840141,0.015866803738235492,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(O),267.104,-7.720274172440207,2.1230166999836928e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(OO),283.1034,-6.493120927870521,3.7963946116770014e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(ON(=O)(=O)),268.0921,-4.2452272303856455,0.006362151069725102,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(OO)C(=O)(O),283.1034,-7.66213056910438,2.5725374577902743e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(=O)(O))C(OO),269.1199,-8.044602242138325,1.0136563880280225e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))=CC(=O)(OO),281.1306,-7.78186233735618,1.939067704441914e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))C(=O)C(=O)(O),281.1306,-8.966010911894335,1.2689496743442082e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(ON(=O)(=O)))C(=O)C(=O)(O),326.1281,-7.124358531112938,1.0222965148195158e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(O),249.1318,-5.802946900777219,0.00016369275425505328,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(OO),265.1312,-6.7283315884033446,2.06859961772679e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)C(=O)(OON(=O)(=O)),298.118,-3.612925053388604,0.030339633946231417,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C(O))C(=O)C(=O)(O),297.13,-9.432162023081847,4.584919035249631e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)(OO),269.1199,-5.76411321612015,0.00019336585494602376,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(O),281.1306,-7.67937767643384,2.455147756412204e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(OON(=O)(=O)),342.1275,-6.020230343997053,0.00013630281679854556,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(O)C(=O),267.1471,-8.441762760282638,4.0321334265510594e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(OO)C(=O)(O),299.1459,-9.132725955329192,9.19823054617621e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O),223.0945,-4.6920084474501,0.0018924639149660943,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(O),239.0939,-6.079459204753023,8.311061239290487e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(OO),255.0933,-6.032763772355337,9.873757818544409e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)C(=O)(O),267.104,-7.003151765365126,1.10681699102446e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)(C)C(=O),267.1471,-7.9668554005864705,1.2034893585539504e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)C(=O),253.1205,-8.045320946349696,9.518172347141979e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(ON(=O)(=O))(C)C(=O),312.1446,-6.56633093568446,3.5364871266370386e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(OO)(C)C(=O),283.1465,-8.052786145097349,1.0465795479056448e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C(O))C(OO)C(=O)(O),360.1428,-9.864568265684854,2.0533059332552072e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(=O)(O),298.118,-6.04820930990944,0.00011135919430448033,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)C(=O)(OO),344.1434,-7.673041221841321,3.0496178026619736e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(O),312.1016,-6.15025248305759,9.21702367583942e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(OO),328.101,-6.29187586431157,6.9932472103742e-05,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)(C(O))C(=O)(O),344.1434,-9.20811423732832,8.895541676780727e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)C(=O)(O),314.1174,-7.545794082090983,3.7311705682256635e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(OO)C(=O)(OO),346.1162,-8.43586326674565,5.295486329704773e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C(O))C(O)C(=O)(O),315.1453,-12.279106394671205,6.917539232554466e-11,ELVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O),283.1465,-9.123935121527207,8.884301063921065e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(O),299.1459,-9.51774769595555,3.7903782384368626e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(OO),315.1453,-9.718469620513329,2.5152919741687027e-08,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)(C)C(=O)(OO),315.1453,-8.964998659376507,1.4258024813851365e-07,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(O),285.1193,-10.207173562638308,7.385845939393717e-09,LVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(OO),301.1187,-8.167407643709831,8.548251164669089e-07,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(ON(=O)(=O))C(=O)(OO),346.1162,-8.137953296082092,1.0515158463873612e-06,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(O),249.1318,-5.983553061650521,0.0001079998855421137,SVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(OON(=O)(=O)),310.1287,-4.308499733311391,0.006361937765580051,IVOC
C(=O)(N(=O)(=O))C(=O)OC(OO)C=CC(=O)(O),235.1052,-5.815001895269892,0.000150247595550768,SVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(=O)C(O)C(=O),249.0887,-4.161672428517592,0.007165207776326779,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)(C)C(=O)(O),251.1046,-3.940073713528761,0.012031731901880961,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)C(=O),221.0786,-2.600326278518962,0.23161549928446146,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))(C)C(=O)(OO),312.1016,-4.587246892094224,0.0033697392306896645,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))C(=O)(OO),298.075,-3.927957491657045,0.014686396600870516,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O),251.1046,-3.238852633688127,0.06047128898725909,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)(O),267.104,-5.524940835378468,0.0003328792677666945,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(C(=O)(O))C(ON(=O)(=O))C(=O)C,310.1287,-5.702008932082841,0.000257087059901144,SVOC
C(=O)(N(=O)(=O))C(=O)OOC(C(=O)C)C(O)C(=O),249.1318,-5.119744421884467,0.0007892815209185838,IVOC
C(=O)(N(=O)(=O))C(=O)OOC(OO)C(=O),209.0679,-2.475084852460133,0.2922467535910452,IVOC
C(=O)(N(=O)(=O))C(C(=O)(O))OOC(=O),193.0685,-4.759268897783329,0.0014027804856327566,IVOC
C(=O)(N(=O)(=O))C(C)(C(=O))OOC(=O),191.0957,-2.6015391503917766,0.19964523784327107,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(N(=O)(=O)))OOC(=O)C(=O)C(=O),294.0863,-2.82131076022441,0.18522995626641475,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(O)C(=O),267.104,-7.578561162728183,2.942160903487612e-06,SVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(ON(=O)(=O))(C)C(=O),326.1281,-7.484964854714347,4.456260357532673e-06,SVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(OO)(C)C(=O),297.13,-8.913135058313015,1.514811647094297e-07,LVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(OO)(C)C(=O),269.1199,-8.092778469007667,9.07224008549614e-07,SVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(OO))OOC(=O)C(O)C(=O),283.1034,-6.606518042307565,2.923978896895704e-05,SVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(=O),298.075,-2.7164726351383064,0.23900121486680867,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(O)C(=O),328.101,-4.7097901071267865,0.002671558188959518,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(=O),221.0786,-4.679089730821214,0.001931986849271936,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(O)C(=O),251.1046,-5.751746993340369,0.00018563286450821886,SVOC
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(ON(=O)(=O))C(=O),296.1022,-5.353088191661589,0.0005481515336207446,IVOC
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(OO)C(=O),267.104,-6.395482346946572,4.484822258965786e-05,SVOC
C(=O)(N(=O)(=O))C(O)(C(ON(=O)(=O)))OOC(=O)C(=O),268.0921,-3.6644230707918335,0.02423305326153537,IVOC
C(=O)(N(=O)(=O))C(O)(C(OO))OOC(=O),211.0838,-4.86026280001041,0.0012154561485457425,IVOC
C(=O)(N(=O)(=O))C(O)(O)C(=O),149.059,-1.919987152892072,0.7480286663822812,IVOC
C(=O)(N(=O)(=O))C(O)(O)C(=O)C(=O),177.0691,-4.532251596311282,0.002169893278767663,IVOC
C(=O)(N(=O)(=O))C(O)(O)C(=O)C(O)C(=O),207.0951,-9.274712138234444,4.5920316860310233e-08,LVOC
C(=O)(N(=O)(=O))C(O)(OO)C(=O)C(=O),193.0685,-2.495665088197536,0.25739109962485673,IVOC
C(=O)(N(=O)(=O))C(O)(OO)C(O)C(=O)(OON(=O)(=O)),272.0808,-3.746558430697348,0.02035572880434848,IVOC
C(=O)(N(=O)(=O))C(O)(OO)C(ON(=O)(=O))C(=O)(OO),272.0808,-5.790929871819068,0.00018378718043185615,SVOC
C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O),211.0838,-6.236855126917696,5.106777873280068e-05,SVOC
C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)(OON(=O)(=O)),288.0802,-4.704191666436819,0.0023761230892883054,IVOC
C(=O)(N(=O)(=O))C(O)C(=O)(O),149.059,-3.012959118808208,0.06038739224592114,IVOC
C(=O)(N(=O)(=O))C(O)C(=O)(OO),165.0584,-2.96818772866963,0.07413052797860273,IVOC
C(=O)(N(=O)(=O))C(O)C(=O)C(=O),161.0697,-2.191181574907876,0.43289190624368334,IVOC
C(=O)(N(=O)(=O))C(O)C(O)C(=O)(O),179.085,-6.982090595768325,7.789611649838194e-06,SVOC
C(=O)(N(=O)(=O))C(O)C(O)C(=O)(OO),195.0844,-6.619544485684292,1.9553533402831237e-05,SVOC
C(=O)(N(=O)(=O))C(O)C(O)C(=O)C(=O)(OON(=O)(=O)),268.0921,-3.380689886307389,0.046573762192808045,IVOC
C(=O)(N(=O)(=O))C(O)C(OO)(C(=O)(OO))C(=O),239.0939,-6.136033415690554,7.295957095862371e-05,SVOC
C(=O)(N(=O)(=O))C(O)C(OO)(C(O))C(=O)(OO),241.1098,-7.512597345512789,3.0914676645122783e-06,SVOC
C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O),225.1104,-7.8923989885553905,1.2037706829179893e-06,SVOC
C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)(OON(=O)(=O)),302.1067,-6.563552595288148,3.4447281392849096e-05,SVOC
